bioguide_id,full_name,chamber,party,state,district,seat,member_type,voting_member,first_term_start,seniority_years,govtrack_id,served_113,served_114,served_115,served_116,served_117,served_118,served_119,bills_introduced,laws_enacted,laws_via_related,laws_enacted_including,enactment_rate,standalone_rate,period,period_label,congresses_included
E000298,Ron Estes,House,Republican,KS,4,KS-4,Representative,True,2017-04-25,7.7,412735,False,False,True,True,True,True,True,14,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
C001108,James Comer,House,Republican,KY,1,KY-1,Representative,True,2016-11-14,8.1,412676,False,True,True,True,True,True,True,14,1,0,1,0.07142857142857142,0.07142857142857142,118,118th Congress (2023–2025),118
G000558,Brett Guthrie,House,Republican,KY,2,KY-2,Representative,True,2009-01-06,16.0,412278,True,True,True,True,True,True,True,24,1,0,1,0.041666666666666664,0.041666666666666664,118,118th Congress (2023–2025),118
M001220,Morgan McGarvey,House,Democratic,KY,3,KY-3,Representative,True,2023-01-03,2.0,456904,False,False,False,False,False,True,True,25,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
M001184,Thomas Massie,House,Republican,KY,4,KY-4,Representative,True,2012-11-13,12.1,412503,True,True,True,True,True,True,True,19,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
R000395,Harold Rogers,House,Republican,KY,5,KY-5,Representative,True,1981-01-05,44.0,400340,True,True,True,True,True,True,True,7,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
B001282,Andy Barr,House,Republican,KY,6,KY-6,Representative,True,2013-01-03,12.0,412541,True,True,True,True,True,True,True,43,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
S001176,Steve Scalise,House,Republican,LA,1,LA-1,Representative,True,2008-05-07,16.7,412261,True,True,True,True,True,True,True,4,2,0,2,0.5,0.5,118,118th Congress (2023–2025),118
C001125,Troy A. Carter,House,Democratic,LA,2,LA-2,Representative,True,2021-05-11,3.6,456860,False,False,False,False,True,True,True,18,1,0,1,0.05555555555555555,0.05555555555555555,118,118th Congress (2023–2025),118
H001077,Clay Higgins,House,Republican,LA,3,LA-3,Representative,True,2017-01-03,8.0,412705,False,False,True,True,True,True,True,44,1,0,1,0.022727272727272728,0.022727272727272728,118,118th Congress (2023–2025),118
J000299,Mike Johnson,House,Republican,LA,4,LA-4,Representative,True,2017-01-03,8.0,412706,False,False,True,True,True,True,True,8,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
L000595,Julia Letlow,House,Republican,LA,5,LA-5,Representative,True,2021-04-14,3.7,456859,False,False,False,False,True,True,True,6,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
N000015,Richard E. Neal,House,Democratic,MA,1,MA-1,Representative,True,1989-01-03,36.0,400291,True,True,True,True,True,True,True,4,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
M000312,James P. McGovern,House,Democratic,MA,2,MA-2,Representative,True,1997-01-07,28.0,400263,True,True,True,True,True,True,True,18,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
T000482,Lori Trahan,House,Democratic,MA,3,MA-3,Representative,True,2019-01-03,6.0,412781,False,False,False,True,True,True,True,12,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
A000148,Jake Auchincloss,House,Democratic,MA,4,MA-4,Representative,True,2021-01-03,4.0,456825,False,False,False,False,True,True,True,8,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
C001101,Katherine M. Clark,House,Democratic,MA,5,MA-5,Representative,True,2013-12-12,11.1,412600,True,True,True,True,True,True,True,6,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
M001196,Seth Moulton,House,Democratic,MA,6,MA-6,Representative,True,2015-01-06,10.0,412632,False,True,True,True,True,True,True,10,1,0,1,0.1,0.1,118,118th Congress (2023–2025),118
P000617,Ayanna Pressley,House,Democratic,MA,7,MA-7,Representative,True,2019-01-03,6.0,412782,False,False,False,True,True,True,True,30,1,0,1,0.03333333333333333,0.03333333333333333,118,118th Congress (2023–2025),118
L000562,Stephen F. Lynch,House,Democratic,MA,8,MA-8,Representative,True,2001-10-23,23.2,400249,True,True,True,True,True,True,True,14,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
K000375,William R. Keating,House,Democratic,MA,9,MA-9,Representative,True,2011-01-05,14.0,412435,True,True,True,True,True,True,True,14,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
H001052,Andy Harris,House,Republican,MD,1,MD-1,Representative,True,2011-01-05,14.0,412434,True,True,True,True,True,True,True,2,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
I000058,Glenn Ivey,House,Democratic,MD,4,MD-4,Representative,True,2023-01-03,2.0,456905,False,False,False,False,False,True,True,8,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
H000874,Steny H. Hoyer,House,Democratic,MD,5,MD-5,Representative,True,1981-01-05,44.0,400189,True,True,True,True,True,True,True,1,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
M000687,Kweisi Mfume,House,Democratic,MD,7,MD-7,Representative,True,1987-01-06,38.0,407672,False,False,False,True,True,True,True,14,2,0,2,0.14285714285714285,0.14285714285714285,118,118th Congress (2023–2025),118
R000606,Jamie Raskin,House,Democratic,MD,8,MD-8,Representative,True,2017-01-03,8.0,412708,False,False,True,True,True,True,True,23,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
P000597,Chellie Pingree,House,Democratic,ME,1,ME-1,Representative,True,2009-01-06,16.0,412307,True,True,True,True,True,True,True,18,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
G000592,Jared F. Golden,House,Democratic,ME,2,ME-2,Representative,True,2019-01-03,6.0,412842,False,False,False,True,True,True,True,23,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
B001301,Jack Bergman,House,Republican,MI,1,MI-1,Representative,True,2017-01-03,8.0,412709,False,False,True,True,True,True,True,23,1,1,2,0.08695652173913043,0.043478260869565216,118,118th Congress (2023–2025),118
J000307,John James,House,Republican,MI,10,MI-10,Representative,True,2023-01-03,2.0,456907,False,False,False,False,False,True,True,31,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
S001215,Haley M. Stevens,House,Democratic,MI,11,MI-11,Representative,True,2019-01-03,6.0,412786,False,False,False,True,True,True,True,26,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
T000481,Rashida Tlaib,House,Democratic,MI,12,MI-12,Representative,True,2019-01-03,6.0,412787,False,False,False,True,True,True,True,21,0,1,1,0.047619047619047616,0.0,118,118th Congress (2023–2025),118
T000488,Shri Thanedar,House,Democratic,MI,13,MI-13,Representative,True,2023-01-03,2.0,456908,False,False,False,False,False,True,True,23,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
M001194,John R. Moolenaar,House,Republican,MI,2,MI-2,Representative,True,2015-01-06,10.0,412634,False,True,True,True,True,True,True,23,1,0,1,0.043478260869565216,0.043478260869565216,118,118th Congress (2023–2025),118
S001221,Hillary J. Scholten,House,Democratic,MI,3,MI-3,Representative,True,2023-01-03,2.0,456906,False,False,False,False,False,True,True,9,1,0,1,0.1111111111111111,0.1111111111111111,118,118th Congress (2023–2025),118
H001058,Bill Huizenga,House,Republican,MI,4,MI-4,Representative,True,2011-01-05,14.0,412437,True,True,True,True,True,True,True,25,0,1,1,0.04,0.0,118,118th Congress (2023–2025),118
W000798,Tim Walberg,House,Republican,MI,5,MI-5,Representative,True,2007-01-04,18.0,412213,True,True,True,True,True,True,True,30,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
D000624,Debbie Dingell,House,Democratic,MI,6,MI-6,Representative,True,2015-01-06,10.0,412637,False,True,True,True,True,True,True,44,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
M001136,Lisa C. McClain,House,Republican,MI,9,MI-9,Representative,True,2021-01-03,4.0,456827,False,False,False,False,True,True,True,19,0,1,1,0.05263157894736842,0.0,118,118th Congress (2023–2025),118
F000475,Brad Finstad,House,Republican,MN,1,MN-1,Representative,True,2022-08-12,2.4,456869,False,False,False,False,True,True,True,30,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
C001119,Angie Craig,House,Democratic,MN,2,MN-2,Representative,True,2019-01-03,6.0,412789,False,False,False,True,True,True,True,24,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
M001143,Betty McCollum,House,Democratic,MN,4,MN-4,Representative,True,2001-01-03,24.0,400259,True,True,True,True,True,True,True,7,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
O000173,Ilhan Omar,House,Democratic,MN,5,MN-5,Representative,True,2019-01-03,6.0,412791,False,False,False,True,True,True,True,19,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
E000294,Tom Emmer,House,Republican,MN,6,MN-6,Representative,True,2015-01-06,10.0,412639,False,True,True,True,True,True,True,12,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
F000470,Michelle Fischbach,House,Republican,MN,7,MN-7,Representative,True,2021-01-03,4.0,456828,False,False,False,False,True,True,True,17,1,0,1,0.058823529411764705,0.058823529411764705,118,118th Congress (2023–2025),118
S001212,Pete Stauber,House,Republican,MN,8,MN-8,Representative,True,2019-01-03,6.0,412792,False,False,False,True,True,True,True,22,1,0,1,0.045454545454545456,0.045454545454545456,118,118th Congress (2023–2025),118
W000812,Ann Wagner,House,Republican,MO,2,MO-2,Representative,True,2013-01-03,12.0,412548,True,True,True,True,True,True,True,23,1,0,1,0.043478260869565216,0.043478260869565216,118,118th Congress (2023–2025),118
A000379,Mark Alford,House,Republican,MO,4,MO-4,Representative,True,2023-01-03,2.0,456909,False,False,False,False,False,True,True,18,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
C001061,Emanuel Cleaver,House,Democratic,MO,5,MO-5,Representative,True,2005-01-04,20.0,400639,True,True,True,True,True,True,True,25,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
G000546,Sam Graves,House,Republican,MO,6,MO-6,Representative,True,2001-01-03,24.0,400158,True,True,True,True,True,True,True,17,4,0,4,0.23529411764705882,0.23529411764705882,118,118th Congress (2023–2025),118
B001316,Eric Burlison,House,Republican,MO,7,MO-7,Representative,True,2023-01-03,2.0,456910,False,False,False,False,False,True,True,21,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
S001195,Jason Smith,House,Republican,MO,8,MO-8,Representative,True,2013-06-04,11.6,412596,True,True,True,True,True,True,True,13,2,0,2,0.15384615384615385,0.15384615384615385,118,118th Congress (2023–2025),118
K000388,Trent Kelly,House,Republican,MS,1,MS-1,Representative,True,2015-06-09,9.6,412673,False,True,True,True,True,True,True,12,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
T000193,Bennie G. Thompson,House,Democratic,MS,2,MS-2,Representative,True,1993-04-13,31.7,400402,True,True,True,True,True,True,True,12,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
G000591,Michael Guest,House,Republican,MS,3,MS-3,Representative,True,2019-01-03,6.0,412793,False,False,False,True,True,True,True,7,0,1,1,0.14285714285714285,0.0,118,118th Congress (2023–2025),118
E000235,Mike Ezell,House,Republican,MS,4,MS-4,Representative,True,2023-01-03,2.0,456911,False,False,False,False,False,True,True,11,0,1,1,0.09090909090909091,0.0,118,118th Congress (2023–2025),118
Z000018,Ryan K. Zinke,House,Republican,MT,1,MT-1,Representative,True,2015-01-06,10.0,412640,False,True,True,False,False,True,True,15,0,1,1,0.06666666666666667,0.0,118,118th Congress (2023–2025),118
D000230,Donald G. Davis,House,Democratic,NC,1,NC-1,Representative,True,2023-01-03,2.0,456912,False,False,False,False,False,True,True,24,1,0,1,0.041666666666666664,0.041666666666666664,118,118th Congress (2023–2025),118
E000246,Chuck Edwards,House,Republican,NC,11,NC-11,Representative,True,2023-01-03,2.0,456914,False,False,False,False,False,True,True,26,0,1,1,0.038461538461538464,0.0,118,118th Congress (2023–2025),118
A000370,Alma S. Adams,House,Democratic,NC,12,NC-12,Representative,True,2014-11-12,10.1,412607,True,True,True,True,True,True,True,19,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
R000305,Deborah K. Ross,House,Democratic,NC,2,NC-2,Representative,True,2021-01-03,4.0,456831,False,False,False,False,True,True,True,24,1,0,1,0.041666666666666664,0.041666666666666664,118,118th Congress (2023–2025),118
M001210,Gregory F. Murphy,House,Republican,NC,3,NC-3,Representative,True,2019-09-17,5.3,412845,False,False,False,True,True,True,True,30,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
F000477,Valerie P. Foushee,House,Democratic,NC,4,NC-4,Representative,True,2023-01-03,2.0,456913,False,False,False,False,False,True,True,5,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
F000450,Virginia Foxx,House,Republican,NC,5,NC-5,Representative,True,2005-01-04,20.0,400643,True,True,True,True,True,True,True,19,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
R000603,David Rouzer,House,Republican,NC,7,NC-7,Representative,True,2015-01-06,10.0,412641,False,True,True,True,True,True,True,18,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
H001067,Richard Hudson,House,Republican,NC,9,NC-9,Representative,True,2013-01-03,12.0,412550,True,True,True,True,True,True,True,22,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
F000474,Mike Flood,House,Republican,NE,1,NE-1,Representative,True,2022-07-12,2.5,456868,False,False,False,False,True,True,True,16,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
B001298,Don Bacon,House,Republican,NE,2,NE-2,Representative,True,2017-01-03,8.0,412713,False,False,True,True,True,True,True,59,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
S001172,Adrian Smith,House,Republican,NE,3,NE-3,Representative,True,2007-01-04,18.0,412217,True,True,True,True,True,True,True,37,6,0,6,0.16216216216216217,0.16216216216216217,118,118th Congress (2023–2025),118
P000614,Chris Pappas,House,Democratic,NH,1,NH-1,Representative,True,2019-01-03,6.0,412795,False,False,False,True,True,True,True,38,2,0,2,0.05263157894736842,0.05263157894736842,118,118th Congress (2023–2025),118
N000188,Donald Norcross,House,Democratic,NJ,1,NJ-1,Representative,True,2014-11-12,10.1,412606,True,True,True,True,True,True,True,18,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
M001229,LaMonica McIver,House,Democratic,NJ,10,NJ-10,Representative,True,2024-09-18,0.3,456962,False,False,False,False,False,True,True,1,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
W000822,Bonnie Watson Coleman,House,Democratic,NJ,12,NJ-12,Representative,True,2015-01-06,10.0,412644,False,True,True,True,True,True,True,32,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
V000133,Jefferson Van Drew,House,Republican,NJ,2,NJ-2,Representative,True,2019-01-03,6.0,412796,False,False,False,True,True,True,True,43,2,0,2,0.046511627906976744,0.046511627906976744,118,118th Congress (2023–2025),118
S000522,Christopher H. Smith,House,Republican,NJ,4,NJ-4,Representative,True,1981-01-05,44.0,400380,True,True,True,True,True,True,True,43,1,2,3,0.06976744186046512,0.023255813953488372,118,118th Congress (2023–2025),118
G000583,Josh Gottheimer,House,Democratic,NJ,5,NJ-5,Representative,True,2017-01-03,8.0,412714,False,False,True,True,True,True,True,40,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
P000034,"Frank Pallone, Jr.",House,Democratic,NJ,6,NJ-6,Representative,True,1987-01-06,38.0,400308,True,True,True,True,True,True,True,16,1,0,1,0.0625,0.0625,118,118th Congress (2023–2025),118
K000398,"Thomas H. Kean, Jr.",House,Republican,NJ,7,NJ-7,Representative,True,2023-01-03,2.0,456917,False,False,False,False,False,True,True,23,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
M001226,Robert Menendez,House,Democratic,NJ,8,NJ-8,Representative,True,2023-01-03,2.0,456918,False,False,False,False,False,True,True,12,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
S001218,Melanie A. Stansbury,House,Democratic,NM,1,NM-1,Representative,True,2021-06-14,3.6,456861,False,False,False,False,True,True,True,18,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
V000136,Gabe Vasquez,House,Democratic,NM,2,NM-2,Representative,True,2023-01-03,2.0,456919,False,False,False,False,False,True,True,26,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
L000273,Teresa Leger Fernandez,House,Democratic,NM,3,NM-3,Representative,True,2021-01-03,4.0,456835,False,False,False,False,True,True,True,32,0,1,1,0.03125,0.0,118,118th Congress (2023–2025),118
T000468,Dina Titus,House,Democratic,NV,1,NV-1,Representative,True,2009-01-06,16.0,412318,True,True,True,True,True,True,True,37,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
A000369,Mark E. Amodei,House,Republican,NV,2,NV-2,Representative,True,2011-09-13,13.3,412500,True,True,True,True,True,True,True,11,0,1,1,0.09090909090909091,0.0,118,118th Congress (2023–2025),118
L000590,Susie Lee,House,Democratic,NV,3,NV-3,Representative,True,2019-01-03,6.0,412802,False,False,False,True,True,True,True,23,1,1,2,0.08695652173913043,0.043478260869565216,118,118th Congress (2023–2025),118
H001066,Steven Horsford,House,Democratic,NV,4,NV-4,Representative,True,2013-01-03,12.0,412559,True,False,False,True,True,True,True,23,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
L000598,Nick LaLota,House,Republican,NY,1,NY-1,Representative,True,2023-01-03,2.0,456920,False,False,False,False,False,True,True,25,1,1,2,0.08,0.04,118,118th Congress (2023–2025),118
G000599,Daniel S. Goldman,House,Democratic,NY,10,NY-10,Representative,True,2023-01-03,2.0,456923,False,False,False,False,False,True,True,16,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
M000317,Nicole Malliotakis,House,Republican,NY,11,NY-11,Representative,True,2021-01-03,4.0,456837,False,False,False,False,True,True,True,36,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
N000002,Jerrold Nadler,House,Democratic,NY,12,NY-12,Representative,True,1992-11-03,32.2,400289,True,True,True,True,True,True,True,16,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
E000297,Adriano Espaillat,House,Democratic,NY,13,NY-13,Representative,True,2017-01-03,8.0,412718,False,False,True,True,True,True,True,40,1,0,1,0.025,0.025,118,118th Congress (2023–2025),118
O000172,Alexandria Ocasio-Cortez,House,Democratic,NY,14,NY-14,Representative,True,2019-01-03,6.0,412804,False,False,False,True,True,True,True,8,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
T000486,Ritchie Torres,House,Democratic,NY,15,NY-15,Representative,True,2021-01-03,4.0,456838,False,False,False,False,True,True,True,58,0,0,0,0.0,0.0,118,118th Congress (2023–2025),118
